date,day_of_week,is_sunday,month,year,is_vacation,is_gym_open,active_student_population,exam_phase,exam_intensity,academic_load_index,weather_condition,weather_impact_factor,interuni_event,event_boost_factor,gym_adoption_ratio,maintenance_flag,maintenance_severity,equipment_availability_ratio,effective_capacity,base_demand,raw_demand,daily_gym_footfall
2022-09-27,1,0,9,2022,0,1,204,endterm,0.55,0.43009452471976367,heavy_rain,0.8,0,1.0,0.26563278264446444,0,none,1.0,180,54.189087659470744,17.856729832906804,17
2022-09-28,2,0,9,2022,0,1,234,endterm,0.55,0.2607945399099807,heavy_rain,0.8,0,1.0,0.26030537510660545,0,none,1.0,180,60.911457774945674,25.249211062922765,25
2022-09-29,3,0,9,2022,0,1,211,endterm,0.55,0.5770400159854575,heavy_rain,0.8,0,1.0,0.2822276248443855,1,medium,0.8,144,59.55002884216535,19.13398678557907,19
2022-09-30,4,0,9,2022,0,1,224,endterm,0.55,0.4200948740507133,heavy_rain,0.8,0,1.0,0.31454895211847544,0,none,1.0,180,70.4589652745385,25.329429578670897,25
2022-10-01,5,0,10,2022,0,1,220,midterm,0.75,0.3245124746434568,normal,1.0,0,1.0,0.4476629568763284,0,none,1.0,180,98.48585051279225,70.02423006135096,70
2022-10-02,6,1,10,2022,0,0,235,midterm,0.75,0.06916066800775261,normal,1.0,0,1.0,0.32370601620523975,0,none,1.0,180,76.07091380823134,51.223688019636015,0
2022-10-03,0,0,10,2022,0,1,222,midterm,0.75,0.49587276424240456,normal,1.0,0,1.0,0.3588875053134015,0,none,1.0,180,79.67302617957513,46.6352244639451,46
2022-10-04,1,0,10,2022,0,1,215,midterm,0.75,0.7658377395004616,normal,1.0,0,1.0,0.3700240693253164,0,none,1.0,180,79.55517490494303,42.902299373112875,42
2022-10-05,2,0,10,2022,0,1,238,midterm,0.75,0.7491888821821805,normal,1.0,0,1.0,0.3565532593107924,0,none,1.0,180,84.85967571596859,35.91802716451089,35
2022-10-06,3,0,10,2022,0,1,244,midterm,0.75,0.4314355615120592,normal,1.0,0,1.0,0.3461278269637003,0,none,1.0,180,84.45518977914287,39.910939188249145,39
2022-10-07,4,0,10,2022,0,1,241,midterm,0.75,0.4096681909457329,normal,1.0,0,1.0,0.29023531182003776,0,none,1.0,180,69.9467101486291,45.38174342269692,45
2022-10-08,5,0,10,2022,0,1,238,midterm,0.75,0.5703161384112536,normal,1.0,0,1.0,0.42254637741396056,0,none,1.0,180,100.56603782452261,61.08261654781587,61
2022-10-09,6,1,10,2022,0,0,213,midterm,0.75,0.3502421841217563,normal,1.0,0,1.0,0.44035983218189423,0,none,1.0,180,93.79664425474347,72.9789054451808,0
2022-10-10,0,0,10,2022,0,1,230,midterm,0.75,0.5452687849729199,normal,1.0,0,1.0,0.26586706529386567,0,none,1.0,180,61.1494250175891,36.42612264613598,36
2022-10-11,1,0,10,2022,0,1,204,midterm,0.75,0.6149120417577035,normal,1.0,0,1.0,0.298798570455681,1,low,0.9,162,60.95490837295892,37.297383843126795,37
2022-10-12,2,0,10,2022,0,1,234,midterm,0.75,0.6840399835826462,normal,1.0,0,1.0,0.3360094828811497,0,none,1.0,180,78.62621899418903,41.99732132064738,41
2022-10-13,3,0,10,2022,0,1,222,midterm,0.75,0.4849768885280071,normal,1.0,0,1.0,0.3017731102544904,0,none,1.0,180,66.99363047649686,41.701828313383174,41
2022-10-14,4,0,10,2022,0,1,228,midterm,0.75,0.4694489374734551,normal,1.0,0,1.0,0.3752982776727932,0,none,1.0,180,85.56800730939686,60.81564914743621,60
2022-10-15,5,0,10,2022,0,1,242,midterm,0.75,0.3683026119865158,normal,1.0,0,1.0,0.3135863898796693,0,none,1.0,180,75.88790635087997,38.223062681851545,38
2022-10-16,6,1,10,2022,0,0,210,midterm,0.75,0.375967946894021,normal,1.0,0,1.0,0.4582528033903301,0,none,1.0,180,96.23308871196932,63.85697125381043,0
2022-10-17,0,0,10,2022,0,1,217,midterm,0.75,0.466028166214771,normal,1.0,0,1.0,0.4095274297171798,0,none,1.0,180,88.86745224862801,65.80663701942396,65
2022-10-18,1,0,10,2022,0,1,246,midterm,0.75,0.5551048260224267,normal,1.0,0,1.0,0.36062870153161075,0,none,1.0,180,88.71466057677624,53.22208614198919,53
2022-10-19,2,0,10,2022,0,1,211,midterm,0.75,0.6370376939349874,normal,1.0,0,1.0,0.4013493131659866,0,none,1.0,180,84.68470507802317,55.14137430072698,55
2022-10-20,3,0,10,2022,0,1,208,midterm,0.75,0.3795231573979483,normal,1.0,0,1.0,0.4052950212178654,0,none,1.0,180,84.30136441331601,50.25340555385586,50
2022-10-21,4,0,10,2022,0,1,209,midterm,0.75,0.7239032853439282,normal,1.0,0,1.0,0.32180262559708783,0,none,1.0,180,67.25674874979136,35.72150063527892,35
2022-10-22,5,0,10,2022,0,1,243,midterm,0.75,0.4593314598436147,normal,1.0,0,1.0,0.30918913777290175,0,none,1.0,180,75.13296047881512,46.150642331696154,46
2022-10-23,6,1,10,2022,0,0,216,midterm,0.75,0.49679490584773456,normal,1.0,0,1.0,0.35390715314848237,0,none,1.0,180,76.4439450800722,35.75228545715372,0
2022-10-24,0,0,10,2022,0,1,237,midterm,0.75,0.3879182481278265,normal,1.0,0,1.0,0.3930818062248972,0,none,1.0,180,93.16038807530063,52.1331040585335,52
2022-10-25,1,0,10,2022,0,1,206,midterm,0.75,0.13636396095905878,normal,1.0,0,1.0,0.35695301993267087,0,none,1.0,180,73.5323221061302,46.42186731064775,46
2022-10-26,2,0,10,2022,0,1,245,midterm,0.75,0.6326068094541575,normal,1.0,0,1.0,0.2711501758904501,0,none,1.0,180,66.43179309316028,40.275707832162226,40
2022-10-27,3,0,10,2022,0,1,212,midterm,0.75,0.610526584563865,normal,1.0,0,1.0,0.30985877780245785,0,none,1.0,180,65.69006089412106,40.48342657440185,40
2022-10-28,4,0,10,2022,0,1,239,midterm,0.75,0.45780086643226797,normal,1.0,0,1.0,0.34630135682028107,0,none,1.0,180,82.76602428004718,52.35051582747197,52
2022-10-29,5,0,10,2022,0,1,241,midterm,0.75,0.5100486075837308,normal,1.0,0,1.0,0.34621671978370844,0,none,1.0,180,83.43822946787374,53.91637869371514,53
2022-10-30,6,1,10,2022,0,0,208,midterm,0.75,0.5773908826556149,normal,1.0,0,1.0,0.4486271088394904,1,low,0.9,162,93.314438638614,52.93866960315072,0
2022-10-31,0,0,10,2022,0,1,249,midterm,0.75,0.2656181214670186,normal,1.0,0,1.0,0.28070060288005005,0,none,1.0,180,69.89445011713246,52.48247008128215,52
2022-11-01,1,0,11,2022,0,1,226,none,1.0,0.4206420983980558,normal,1.0,0,1.0,0.3752794620917937,1,low,0.9,162,84.81315843274537,70.60476056263404,70
2022-11-02,2,0,11,2022,0,1,201,none,1.0,0.6191397019432741,normal,1.0,0,1.0,0.42445565541641445,0,none,1.0,180,85.31558673869931,64.5580900702361,64
2022-11-03,3,0,11,2022,0,1,204,none,1.0,0.31185658652461257,normal,1.0,0,1.0,0.46357248727113975,0,none,1.0,180,94.56878740331251,80.57366363074784,80
2022-11-04,4,0,11,2022,0,1,228,none,1.0,0.5440336898249944,normal,1.0,0,1.0,0.32978012884080193,0,none,1.0,180,75.18986937570284,62.853994368631405,62
2022-11-05,5,0,11,2022,0,1,236,none,1.0,0.29651272930648925,normal,1.0,0,1.0,0.37457147263601,0,none,1.0,180,88.39886754209836,74.6325701585014,74
2022-11-06,6,1,11,2022,0,0,237,none,1.0,0.569964497365029,normal,1.0,0,1.0,0.3784880178599323,1,high,0.65,117,89.70166023280396,76.0128361486073,0
2022-11-07,0,0,11,2022,0,1,218,none,1.0,0.4946537776553775,normal,1.0,0,1.0,0.3597740865776645,0,none,1.0,180,78.43075087393086,55.78971063744558,55
2022-11-08,1,0,11,2022,0,1,207,none,1.0,0.2577302276141736,normal,1.0,0,1.0,0.3450577399380347,0,none,1.0,180,71.42695216717318,57.02336733750542,57
2022-11-09,2,0,11,2022,0,1,247,none,1.0,0.6747109031685757,normal,1.0,0,1.0,0.3717987694750023,0,none,1.0,180,91.83429606032557,71.65882845242314,71
2022-11-10,3,0,11,2022,0,1,244,none,1.0,0.3898112634802926,normal,1.0,0,1.0,0.25,0,none,1.0,180,61.0,51.032703360596045,51
2022-11-11,4,0,11,2022,0,1,200,none,1.0,0.3784621344478428,normal,1.0,0,1.0,0.38410347450313154,0,none,1.0,180,76.82069490062631,62.232232389358856,62
2022-11-12,5,0,11,2022,0,1,221,none,1.0,0.5300853795846414,normal,1.0,0,1.0,0.35630889518309833,0,none,1.0,180,78.74426583546473,67.57040394186274,67
2022-11-13,6,1,11,2022,0,0,216,none,1.0,0.6722956024143073,normal,1.0,0,1.0,0.3388762551610867,0,none,1.0,180,73.19727111479473,50.263540196761554,0
2022-11-14,0,0,11,2022,0,1,206,none,1.0,0.3476267271532405,normal,1.0,0,1.0,0.45234310978597786,0,none,1.0,180,93.18268061591144,78.61943863597669,78
2022-11-15,1,0,11,2022,0,1,224,none,1.0,0.5092519774771957,normal,1.0,0,1.0,0.3162532990604724,0,none,1.0,180,70.84073898954581,64.3035286758004,64
2022-11-16,2,0,11,2022,0,1,244,none,1.0,0.5643224750495859,normal,1.0,0,1.0,0.32984620054674846,1,medium,0.8,144,80.48247293340663,71.90644893369776,71
2022-11-17,3,0,11,2022,0,1,203,none,1.0,0.6039658410894716,normal,1.0,0,1.0,0.44957766511023667,0,none,1.0,180,91.26426601737805,80.09958822666586,80
2022-11-18,4,0,11,2022,0,1,235,none,1.0,0.5264662332915838,normal,1.0,0,1.0,0.3083969347575071,0,none,1.0,180,72.47327966801417,55.597305175513064,55
2022-11-19,5,0,11,2022,0,1,205,none,1.0,0.44494582413750167,normal,1.0,0,1.0,0.32249423585317305,0,none,1.0,180,66.11131834990047,61.03318344101802,61
2022-11-20,6,1,11,2022,0,0,230,none,1.0,0.37586146690269207,normal,1.0,0,1.0,0.3426487288284575,0,none,1.0,180,78.80920763054522,60.60641817351703,0
2022-11-21,0,0,11,2022,0,1,218,none,1.0,0.5129215824569562,normal,1.0,0,1.0,0.39203672410647744,0,none,1.0,180,85.46400585521208,61.768929206313224,61
2022-11-22,1,0,11,2022,0,1,243,none,1.0,0.339179148202159,normal,1.0,0,1.0,0.3603901253676656,0,none,1.0,180,87.57480046434274,57.90198670754647,57
2022-11-23,2,0,11,2022,0,1,238,none,1.0,0.06179742747580891,normal,1.0,0,1.0,0.2853687326423868,1,medium,0.8,144,67.91775836888806,77.31979643637426,77
2022-11-24,3,0,11,2022,0,1,226,none,1.0,0.5654839706236502,normal,1.0,0,1.0,0.3233915718436405,0,none,1.0,180,73.08649523666274,51.66857798831935,51
2022-11-25,4,0,11,2022,0,1,209,none,1.0,0.6355902261629293,normal,1.0,0,1.0,0.3196322783393894,1,medium,0.8,144,66.80314617293239,49.188998049329264,49
2022-11-26,5,0,11,2022,0,1,225,none,1.0,0.14556013466872425,normal,1.0,0,1.0,0.3461389477388477,0,none,1.0,180,77.88126324124073,66.66977169986497,66
2022-11-27,6,1,11,2022,0,0,218,none,1.0,0.34854039429350936,normal,1.0,0,1.0,0.3712921829314914,0,none,1.0,180,80.94169587906512,74.49943624969247,0
2022-11-28,0,0,11,2022,0,1,238,none,1.0,0.5928731391507797,normal,1.0,0,1.0,0.3709102877943986,0,none,1.0,180,88.27664849506687,64.81231830720402,64
2022-11-29,1,0,11,2022,0,1,202,none,1.0,0.8086243204567548,normal,1.0,0,1.0,0.26119941229757987,0,none,1.0,180,52.76228128411113,31.038617563871636,31
2022-11-30,2,0,11,2022,0,1,244,none,1.0,0.5031190561513111,normal,1.0,0,1.0,0.4031970493780428,0,none,1.0,180,98.38008004824245,82.051965695369,82
2022-12-01,3,0,12,2022,0,1,212,endterm,0.55,0.39079955881562983,cold_morning,0.85,0,1.0,0.36262844229983116,0,none,1.0,180,76.8772297675642,25.974604463869554,25
2022-12-02,4,0,12,2022,0,1,249,endterm,0.55,0.47256553383427397,cold_morning,0.85,0,1.0,0.4192266023796953,0,none,1.0,180,104.38742399254413,36.26227677351825,36
2022-12-03,5,0,12,2022,0,1,227,endterm,0.55,0.7062314628722277,cold_morning,0.85,0,1.0,0.3722099163645336,0,none,1.0,180,84.49165101474912,22.370207331879797,22
2022-12-04,6,1,12,2022,0,0,219,endterm,0.55,0.4031053731313197,cold_morning,0.85,0,1.0,0.4050661478867881,0,none,1.0,180,88.70948638720658,29.83150552480432,0
2022-12-05,0,0,12,2022,0,1,227,endterm,0.55,0.380121199002462,cold_morning,0.85,0,1.0,0.37332726557250634,0,none,1.0,180,84.74528928495894,34.19426165013435,34
2022-12-06,1,0,12,2022,0,1,207,endterm,0.55,0.42758847167269515,cold_morning,0.85,0,1.0,0.4173112878101374,0,none,1.0,180,86.38343657669844,26.90041879009148,26
2022-12-07,2,0,12,2022,0,1,240,endterm,0.55,0.35700070876119316,cold_morning,0.85,0,1.0,0.3761125318008889,0,none,1.0,180,90.26700763221334,30.815829950867247,30
2022-12-08,3,0,12,2022,0,1,238,endterm,0.55,0.5184005473992194,cold_morning,0.85,0,1.0,0.34510423767785475,0,none,1.0,180,82.13480856732943,30.428590561350486,30
2022-12-09,4,0,12,2022,0,1,200,endterm,0.55,0.7437017687704341,cold_morning,0.85,0,1.0,0.4636217360223441,0,none,1.0,180,92.72434720446881,28.79779080820904,28
2022-12-10,5,0,12,2022,0,1,202,endterm,0.55,0.5484618909674044,cold_morning,0.85,0,1.0,0.3944518561139946,0,none,1.0,180,79.67927493502691,34.87040271817365,34
2022-12-11,6,1,12,2022,0,0,212,endterm,0.55,0.46214697468105687,cold_morning,0.85,0,1.0,0.3786872210502206,1,medium,0.8,144,80.28169086264677,36.20418239221502,0
2022-12-12,0,0,12,2022,0,1,227,endterm,0.55,0.45622830966266836,cold_morning,0.85,0,1.0,0.28618477917308316,0,none,1.0,180,64.96394487228987,22.673364252024115,22
2022-12-13,1,0,12,2022,0,1,248,endterm,0.55,0.26552137869550146,cold_morning,0.85,0,1.0,0.2855846191268231,0,none,1.0,180,70.82498554345213,31.242838781940467,31
2022-12-14,2,0,12,2022,0,1,224,endterm,0.55,0.6324664665720738,cold_morning,0.85,0,1.0,0.36463577410709264,0,none,1.0,180,81.67841339998876,30.661739334535866,30
2022-12-15,3,0,12,2022,0,1,232,endterm,0.55,0.4883244204480797,cold_morning,0.85,0,1.0,0.35727605988841205,0,none,1.0,180,82.8880458941116,29.318096515756743,29
2022-12-16,4,0,12,2022,0,1,237,endterm,0.55,0.47292801296140613,cold_morning,0.85,0,1.0,0.3192938717495842,0,none,1.0,180,75.67264760465144,24.394750014758067,24
2022-12-17,5,0,12,2022,0,1,205,endterm,0.55,0.9789661351767291,cold_morning,0.85,0,1.0,0.357049134980603,0,none,1.0,180,73.19507267102361,20.79351417134448,20
2022-12-18,6,1,12,2022,0,0,243,endterm,0.55,0.5448129362548529,cold_morning,0.85,0,1.0,0.4294313464021798,0,none,1.0,180,104.35181717572969,37.493649410660545,0
2022-12-19,0,0,12,2022,0,1,244,endterm,0.55,0.38723134248572233,cold_morning,0.85,0,1.0,0.3847701237275149,0,none,1.0,180,93.88391018951364,35.47602749134772,35
2022-12-20,1,0,12,2022,0,1,231,endterm,0.55,0.4360463605691685,cold_morning,0.85,0,1.0,0.29294957451236303,0,none,1.0,180,67.67135171235586,27.273650035107732,27
2022-12-21,2,0,12,2022,0,1,244,endterm,0.55,0.6722668563795132,cold_morning,0.85,0,1.0,0.3444245586428528,0,none,1.0,180,84.03959230885609,26.56720130530879,26
2022-12-22,3,0,12,2022,0,1,246,endterm,0.55,0.5169905615806647,cold_morning,0.85,0,1.0,0.30975167595737196,0,none,1.0,180,76.1989122855135,25.001173509492705,25
2022-12-23,4,0,12,2022,0,1,220,endterm,0.55,0.284258303252395,cold_morning,0.85,0,1.0,0.3306150041795719,0,none,1.0,180,72.73530091950582,30.466161365016184,30
2022-12-24,5,0,12,2022,0,1,215,endterm,0.55,0.6378843401862805,cold_morning,0.85,0,1.0,0.3293192167185178,0,none,1.0,180,70.80363159448133,25.60653767026909,25
2022-12-25,6,1,12,2022,0,0,220,endterm,0.55,0.39977838716915093,cold_morning,0.85,0,1.0,0.32611772086979973,1,low,0.9,162,71.74589859135594,24.862086038631002,0
2022-12-26,0,0,12,2022,0,1,210,endterm,0.55,0.7809946664326318,cold_morning,0.85,0,1.0,0.28724323140133023,0,none,1.0,180,60.32107859427935,21.190061469808334,21
2022-12-27,1,0,12,2022,0,1,236,endterm,0.55,0.6620072098571973,cold_morning,0.85,0,1.0,0.3436172659240905,0,none,1.0,180,81.09367475808536,22.937539838138292,22
2022-12-28,2,0,12,2022,0,1,235,endterm,0.55,0.4329017156511873,cold_morning,0.85,0,1.0,0.3219696181576345,0,none,1.0,180,75.6628602670441,27.556455697612538,27
2022-12-29,3,0,12,2022,0,1,234,endterm,0.55,0.692152454260267,cold_morning,0.85,0,1.0,0.25,0,none,1.0,180,58.5,19.266686080379205,19
2022-12-30,4,0,12,2022,0,1,218,endterm,0.55,0.5101783265791104,cold_morning,0.85,0,1.0,0.4526486012250831,0,none,1.0,180,98.67739506706812,34.381472198928655,34
2022-12-31,5,0,12,2022,0,1,219,endterm,0.55,0.6279160512683329,cold_morning,0.85,0,1.0,0.4044384827108336,1,medium,0.8,144,88.57202771367255,29.255170553484646,29
2023-01-01,6,1,1,2023,0,0,217,midterm,0.75,0.5727099225941712,cold_morning,0.85,0,1.0,0.3811849637537502,0,none,1.0,180,82.7171371345638,48.25838576206438,0
2023-01-02,0,0,1,2023,0,1,246,midterm,0.75,0.373046501751369,cold_morning,0.85,0,1.0,0.40094095248702993,0,none,1.0,180,98.63147431180937,48.943252864637195,48
2023-01-03,1,0,1,2023,0,1,240,midterm,0.75,0.4034675251523807,cold_morning,0.85,0,1.0,0.3414172826341219,0,none,1.0,180,81.94014783218925,54.5006331307856,54
2023-01-04,2,0,1,2023,0,1,248,midterm,0.75,0.6544941226371742,cold_morning,0.85,0,1.0,0.4847861438905433,0,none,1.0,180,120.22696368485474,59.05252214277505,59
2023-01-05,3,0,1,2023,0,1,213,midterm,0.75,0.44978370018401886,cold_morning,0.85,0,1.0,0.4948644347386556,0,none,1.0,180,105.40612459933364,55.61415246896321,55
2023-01-06,4,0,1,2023,0,1,214,midterm,0.75,0.4394527305137005,cold_morning,0.85,0,1.0,0.40783468641232623,0,none,1.0,180,87.27662289223781,48.042560882991964,48
2023-01-07,5,0,1,2023,0,1,230,midterm,0.75,0.35673161309759704,cold_morning,0.85,0,1.0,0.45117653220926723,1,low,0.9,162,103.77060240813147,71.06236275628709,71
2023-01-08,6,1,1,2023,0,0,200,midterm,0.75,0.5635398598390191,cold_morning,0.85,0,1.0,0.4087643389466962,0,none,1.0,180,81.75286778933925,36.35827809879653,0
2023-01-09,0,0,1,2023,0,1,202,midterm,0.75,0.8093787378864717,cold_morning,0.85,0,1.0,0.3331637280562035,0,none,1.0,180,67.2990730673531,25.762506580535465,25
2023-01-10,1,0,1,2023,0,1,215,midterm,0.75,0.33987006286185906,cold_morning,0.85,0,1.0,0.37940883155181715,0,none,1.0,180,81.57289878364068,41.54121101467044,41
2023-01-11,2,0,1,2023,0,1,222,midterm,0.75,0.5036329185009137,cold_morning,0.85,0,1.0,0.4065963983385979,0,none,1.0,180,90.26440043116874,46.09892549525406,46
2023-01-12,3,0,1,2023,0,1,210,midterm,0.75,0.7118330833123143,cold_morning,0.85,0,1.0,0.3772726140628278,0,none,1.0,180,79.22724895319384,29.891681205914793,29
2023-01-13,4,0,1,2023,0,1,211,midterm,0.75,0.48805379131314275,cold_morning,0.85,0,1.0,0.38906733612824823,0,none,1.0,180,82.09320792306038,42.21170275068747,42
2023-01-14,5,0,1,2023,0,1,209,midterm,0.75,0.5678557694374601,cold_morning,0.85,0,1.0,0.3954300221245443,0,none,1.0,180,82.64487462402977,47.61479496854757,47
2023-01-15,6,1,1,2023,0,0,231,midterm,0.75,0.34064097077796807,cold_morning,0.85,1,1.15,0.395956075106727,0,none,1.0,180,91.46585334965393,58.79604658703275,0
2023-01-16,0,0,1,2023,0,1,215,midterm,0.75,0.5642460645811473,cold_morning,0.85,1,1.15,0.4026129245248742,0,none,1.0,180,86.56177877284794,47.6994581872559,47
2023-01-17,1,0,1,2023,0,1,207,midterm,0.75,0.47192836024931767,cold_morning,0.85,1,1.15,0.34696974668017,0,none,1.0,180,71.82273756279518,40.07479123224463,40
2023-01-18,2,0,1,2023,0,1,237,midterm,0.75,0.6478594993519795,cold_morning,0.85,1,1.15,0.36414919254360323,0,none,1.0,180,86.30335863283396,51.08658139275149,51
2023-01-19,3,0,1,2023,0,1,211,midterm,0.75,0.6781079077347126,cold_morning,0.85,1,1.15,0.33577078671500155,0,none,1.0,180,70.84763599686532,34.725834199448876,34
2023-01-20,4,0,1,2023,0,1,223,midterm,0.75,0.8884345463027921,cold_morning,0.85,1,1.15,0.44889077748431006,0,none,1.0,180,100.10264337900114,56.04253335218871,56
2023-01-21,5,0,1,2023,0,1,227,midterm,0.75,0.5869449759820363,cold_morning,0.85,1,1.15,0.2947176529079838,1,medium,0.8,144,66.90090721011232,44.78785078345894,44
2023-01-22,6,1,1,2023,0,0,207,midterm,0.75,0.548869447487325,cold_morning,0.85,0,1.0,0.4576795171658463,0,none,1.0,180,94.73966005333018,48.346844731452435,0
2023-01-23,0,0,1,2023,0,1,227,midterm,0.75,0.5291576452366004,cold_morning,0.85,0,1.0,0.4693174698631422,1,medium,0.8,144,106.53506565893328,53.47912134252411,53
2023-01-24,1,0,1,2023,0,1,235,midterm,0.75,0.44702505607839677,cold_morning,0.85,0,1.0,0.38489097065086897,0,none,1.0,180,90.44937810295421,52.23130844097102,52
2023-01-25,2,0,1,2023,0,1,225,midterm,0.75,0.5507725765192537,cold_morning,0.85,0,1.0,0.2698431456086351,0,none,1.0,180,60.7147077619429,33.48235690250675,33
2023-01-26,3,0,1,2023,0,1,207,midterm,0.75,0.4556897884791456,cold_morning,0.85,0,1.0,0.3819344719016355,0,none,1.0,180,79.06043568363854,37.89230913566459,37
2023-01-27,4,0,1,2023,0,1,249,midterm,0.75,0.5252691464404421,cold_morning,0.85,0,1.0,0.39679079193555905,0,none,1.0,180,98.80090719195421,47.13211801334019,47
2023-01-28,5,0,1,2023,0,1,227,midterm,0.75,0.6976396303411939,cold_morning,0.85,0,1.0,0.34947008900355436,0,none,1.0,180,79.32971020380684,31.638795083484062,31
2023-01-29,6,1,1,2023,0,0,227,midterm,0.75,0.34901861520805383,cold_morning,0.85,0,1.0,0.37423908030958786,0,none,1.0,180,84.95227123027644,48.50243526094432,0
2023-01-30,0,0,1,2023,0,1,236,midterm,0.75,0.6709817841693568,cold_morning,0.85,0,1.0,0.4765097599431676,1,medium,0.8,144,112.45630334658755,55.94601521089452,55
2023-01-31,1,0,1,2023,0,1,240,midterm,0.75,0.6975672601009798,cold_morning,0.85,0,1.0,0.43324635811508705,1,low,0.9,162,103.97912594762089,41.33950301981731,41
2023-02-01,2,0,2,2023,0,1,235,none,1.0,0.4822897209513382,normal,1.0,0,1.0,0.353771794281095,0,none,1.0,180,83.13637165605732,64.04374901678196,64
2023-02-02,3,0,2,2023,0,1,226,none,1.0,0.1817217651487108,normal,1.0,0,1.0,0.32012004152022844,0,none,1.0,180,72.34712938357163,58.04981129265404,58
2023-02-03,4,0,2,2023,0,1,216,none,1.0,0.40882670193583515,normal,1.0,0,1.0,0.38364913411951146,0,none,1.0,180,82.86821296981448,63.08653241781051,63
2023-02-04,5,0,2,2023,0,1,208,none,1.0,0.6945491819841664,normal,1.0,0,1.0,0.3893271610324781,0,none,1.0,180,80.98004949475545,61.704667558397944,61
2023-02-05,6,1,2,2023,0,0,232,none,1.0,0.4965697906551677,normal,1.0,0,1.0,0.42480995936816585,0,none,1.0,180,98.55591057341448,73.18691732807804,0
2023-02-06,0,0,2,2023,0,1,219,none,1.0,0.3501046651557634,normal,1.0,0,1.0,0.37323416437161705,0,none,1.0,180,81.73828199738414,68.17694967512898,68
2023-02-07,1,0,2,2023,0,1,212,none,1.0,0.4242837618157674,normal,1.0,0,1.0,0.4255749787680931,0,none,1.0,180,90.22189549883574,62.71982577243966,62
2023-02-08,2,0,2,2023,0,1,227,none,1.0,0.6260930039756829,normal,1.0,0,1.0,0.4967577020030115,0,none,1.0,180,112.76399835468361,86.10420857129428,86
2023-02-09,3,0,2,2023,0,1,247,none,1.0,0.5820100352302069,normal,1.0,0,1.0,0.44077505112221316,0,none,1.0,180,108.87143762718665,83.15593379196754,83
2023-02-10,4,0,2,2023,0,1,228,none,1.0,0.4641601851245459,normal,1.0,0,1.0,0.3975955746334614,0,none,1.0,180,90.6517910164292,68.43975935491788,68
2023-02-11,5,0,2,2023,0,1,212,none,1.0,0.44497633822779686,normal,1.0,0,1.0,0.3908424764473353,0,none,1.0,180,82.85860500683508,66.82317062821978,66
2023-02-12,6,1,2,2023,0,0,245,none,1.0,0.4412362776434267,normal,1.0,0,1.0,0.38216634329100646,0,none,1.0,180,93.63075410629658,78.49561154839436,0
2023-02-13,0,0,2,2023,0,1,234,none,1.0,0.3616384723252246,normal,1.0,0,1.0,0.45903204562260724,0,none,1.0,180,107.4134986756901,84.38891072191328,84
